nh,year,villid,thanaid,agehead,sexhead,educhead,famsize,hhland,hhasset,expfd,expnfd,exptot,dmmfd,dfmfd,weight,vaccess,pcirr,rice,wheat,milk,potato,egg,oil,lexptot,lnland,vill,progvillf,progvillm,ps98,blockf1,ps99,blockf2,comsup,_pscore,_treated,_support,_weight,_lexptot,_id,_n1,_nn,_pdif
133122,1,3,13,45,1,0,6,1,2680,2479.58667,266.8381348,2746.424805,1,0,0.338345855,1,0.75,8.909640312,6.766815662,12.18026829,6.028989315,1.353363156,33.83407593,7.918419361,0.00995033,133,1,1,0.397553174,2,0.256423321,3,1,0.397553174,Untreated,On support,1,,300,,0,
141012,1,1,14,70,1,3,3,4,5220,3518.744141,527.8115234,4046.555664,0,1,0.280000001,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.305868149,0.039220713,141,1,1,0.31566396,2,0.198046098,2,1,0.31566396,Treated,On support,1,8.251168251,636,164,1,0.001601728
141014,1,1,14,35,1,1,5,3,11523.88574,2286.913086,493.9775391,2780.890625,0,0,1.700000048,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,7.930886269,0.029558802,141,1,1,0.437270991,3,0.227112083,3,1,0.437270991,Untreated,On support,1,,384,,0,
141015,1,1,14,75,1,5,6,181,282176.1875,5384.129395,868.9716797,6253.101074,0,0,3.686666727,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.740992546,1.033184528,141,1,1,0.257166658,2,0.121621961,2,1,0.257166658,Untreated,On support,1,,95,,0,
141035,1,1,14,72,1,5,3,270,216335.0938,4025.804199,1483.060547,5508.864746,0,0,3.686666727,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.614295006,1.308332801,141,1,1,0.262019051,2,0.10605632,2,1,0.262019051,Untreated,On support,1,,102,,0,
141042,1,1,14,35,1,4,6,4,15620,2765.822998,452.2487793,3218.071777,1,1,0.280000001,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.07684803,0.039220713,141,1,1,0.352406425,2,0.24099,3,1,0.352406425,Treated,On support,1,9.247928619,682,213,1,0.003912272
141044,1,1,14,36,1,2,5,20,31546.89453,2060.901367,612.3967285,2673.298096,0,0,1.700000048,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,7.891442299,0.182321563,141,1,1,0.406511038,3,0.215650011,3,1,0.406511038,Untreated,On support,1,,324,,0,
141045,1,1,14,57,1,8,8,50,202869.125,5514.95459,995.9907227,6510.945313,1,1,3.686666727,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.781393051,0.405465096,141,1,1,0.216751055,2,0.199854872,2,1,0.216751055,Treated,On support,1,9.363904953,569,67,1,0.00372137
141054,1,1,14,36,1,10,5,19,66544.86719,2806.875,578.5627441,3385.437744,0,0,1.700000048,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.127533913,0.17395331,141,1,1,0.20448659,2,0.256284312,3,1,0.20448659,Untreated,On support,1,,58,,0,
141072,1,1,14,45,1,0,6,13,10250,3301.303711,294.3564453,3595.660156,1,1,0.280000001,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.187761307,0.122217633,141,1,1,0.446641182,3,0.202570849,3,1,0.446641182,Treated,On support,1,8.225276947,908,439,1,0.025454886
141074,1,1,14,43,1,3,5,2,5580,4171.064941,2025.984863,6197.049805,0,1,1.700000048,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.731989861,0.019802628,141,1,1,0.36500566,2,0.228934415,3,1,0.36500566,Treated,On support,1,8.880337715,707,238,1,0.007706273
141102,1,1,14,42,1,8,5,1,3655,2983.083008,1403.4375,4386.520508,1,1,0.280000001,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.386519432,0.00995033,141,1,1,0.239363099,2,0.256381227,3,1,0.239363099,Treated,On support,1,7.746813774,584,82,1,0.000180183
141122,1,1,14,40,1,1,6,25,52639,2468.534424,425.1816406,2893.716064,1,0,0.280000001,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,7.97064209,0.223143548,141,1,1,0.427459718,3,0.20282937,3,1,0.427459718,Untreated,On support,1,,362,,0,
141162,1,1,14,70,1,3,4,1,4610,2831.912354,493.9775391,3325.889893,0,1,0.280000001,0,0.119999997,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.109792709,0.00995033,141,1,1,0.31566396,2,0.200779612,3,1,0.31566396,Treated,On support,1,8.433163643,637,165,1,0.003263963
142012,1,2,14,70,0,0,6,1,460.1434631,1987.639282,155.6365967,2143.275879,0,0,0.202222213,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,7.670557022,0.00995033,142,1,1,0.39815262,2,0.034603578,1,1,0.39815262,Untreated,On support,1,,302,,0,
142022,1,2,14,65,1,3,10,7,43560,3943.970703,631.75,4575.720703,1,1,0.202222213,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.42873764,0.067658648,142,1,1,0.314668469,2,0.196478622,2,1,0.314668469,Treated,On support,1,8.356714249,633,160,1,1.32214E-05
142034,1,2,14,60,1,0,5,16,54936.39063,2652.321045,442.5498047,3094.87085,0,0,2.420000076,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.037824631,0.148420006,142,1,1,0.406418712,3,0.181074746,2,1,0.406418712,Untreated,On support,1,,322,,0,
142035,1,2,14,75,1,0,4,177.25,217050,4214.372559,942.2792969,5156.651855,0,1,2.47333312,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.548236847,1.019749403,142,1,1,0.37766191,2,0.10421815,2,1,0.37766191,Treated,On support,1,8.043197632,722,253,1,0.000331418
142044,1,2,14,42,1,5,3,1,13905.80664,3674.831787,913.5202637,4588.352051,0,0,2.420000076,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.431493759,0.00995033,142,1,1,0.303217794,2,0.236483611,3,1,0.303217794,Untreated,On support,1,,147,,0,
142045,1,2,14,85,1,5,4,50,353789.4375,3253.146484,909.2910156,4162.4375,0,0,2.47333312,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.334095955,0.405465096,142,1,1,0.232766318,2,0.156553602,2,1,0.232766318,Untreated,On support,1,,76,,0,
142052,1,2,14,52,1,3,4,1,47100,3287.319092,823.8596191,4111.178711,1,1,0.202222213,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.321708679,0.00995033,142,1,1,0.338053408,2,0.215657251,3,1,0.338053408,Treated,On support,1,9.027813911,661,192,1,0.004491432
142064,1,2,14,50,1,4,3,13,84246.85156,5059.773438,9674.291016,14734.06445,0,0,2.420000076,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,9.597985268,0.122217633,142,1,1,0.315099477,2,0.211593645,3,1,0.315099477,Untreated,On support,1,,161,,0,
142082,1,2,14,50,1,0,6,10,52210,3025.443115,400.0314941,3425.474609,1,1,0.202222213,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.139286995,0.095310181,142,1,1,0.425885027,3,0.195839389,2,1,0.425885027,Treated,On support,1,8.136089325,861,392,1,0.016524887
142102,1,2,14,35,1,9,6,5,57805,2515.9021,384.5808105,2900.48291,1,1,0.202222213,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,7.972977161,0.048790164,142,1,1,0.219223089,2,0.261051404,3,1,0.219223089,Treated,On support,1,8.924699783,570,68,1,0.00130669
142132,1,2,14,37,1,0,4,26,80050,2304.777344,425.463623,2730.240967,0,1,0.202222213,0,0.050000001,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,7.912511349,0.23111172,142,1,1,0.451456755,3,0.196574812,2,1,0.451456755,Treated,On support,1,8.95767498,920,451,1,0.031075634
143012,1,3,14,50,1,5,8,26,19715,2147.787354,942.7019043,3090.489258,1,0,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.036408424,0.23111172,143,1,1,0.282673215,2,0.202826207,3,1,0.282673215,Untreated,On support,1,,122,,0,
143014,1,3,14,45,1,2,4,49,29900,2348.761719,278.2851563,2627.046875,0,1,1.752380967,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,7.873996258,0.398776114,143,1,1,0.371068274,2,0.179409112,2,1,0.371068274,Treated,On support,1,8.424535751,713,244,1,0.004033143
143022,1,3,14,40,1,12,6,133,197575,2936.797852,636.6447754,3573.442627,1,0,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.181564331,0.845868289,143,1,1,0.149045021,1,0.187570158,2,1,0.149045021,Untreated,On support,1,,24,,0,
143024,1,3,14,66,1,3,5,33,23088.375,2222.763672,964.9477539,3187.711426,0,0,1.752380967,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.067372322,0.28517893,143,1,1,0.305910421,2,0.173328743,2,1,0.305910421,Untreated,On support,1,,152,,0,
143032,1,3,14,70,1,0,5,5,22850,3544.187256,690.2150879,4234.402344,1,0,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.351233482,0.048790164,143,1,1,0.379612395,2,0.177384649,2,1,0.379612395,Untreated,On support,1,,254,,0,
143045,1,3,14,70,0,0,3,204,157159.2969,2835.746826,1725.537842,4561.284668,0,0,3.422222376,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.425579071,1.111857533,143,1,1,0.390522769,2,0.014055625,1,1,0.390522769,Untreated,On support,1,,280,,0,
143052,1,3,14,43,1,9,5,462,411290,3731.492676,1211.259766,4942.752441,1,1,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.505880356,1.726331711,143,1,1,0.201979882,2,0.107359446,2,1,0.201979882,Treated,On support,1,8.101125717,561,59,1,0.002830155
143054,1,3,14,47,1,15,5,132,182974.6875,4455.271484,2364.325195,6819.59668,0,0,1.752380967,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.827702522,0.841567159,143,1,1,0.097416712,,0.194119092,2,1,0.097416712,Untreated,On support,1,,4,,0,
143073,1,3,14,46,1,9,5,130,94100,3453.241455,5639.463867,9092.705078,0,1,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,9.115337372,0.832909107,143,1,1,0.197789833,1,0.170237974,2,1,0.197789833,Treated,On support,1,7.9335742,556,54,1,0.000367451
143082,1,3,14,42,0,9,3,331,325382.3125,3959.94043,1996.210449,5956.150879,0,0,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.692347527,1.460937858,143,1,1,0.211555014,2,0.019536363,1,1,0.211555014,Untreated,On support,1,,64,,0,
143103,1,3,14,48,1,10,7,16.25,23050,2488.254639,4282.911133,6771.165527,0,1,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.820575714,0.150572851,143,1,1,0.175366067,1,0.236861737,3,1,0.175366067,Treated,On support,1,8.808784485,550,40,1,0.001125468
143142,1,3,14,50,0,0,3,1,5582.623047,3225.515381,209.7712402,3435.286621,1,1,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.142147064,0.00995033,143,1,1,0.429305207,3,0.039749343,1,1,0.429305207,Treated,On support,1,8.475460052,870,401,1,0.01766597
143152,1,3,14,40,1,10,4,79,139750,4458.654785,3830.01709,8288.671875,1,1,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,9.022766113,0.582215607,143,1,1,0.185863059,1,0.202954712,3,1,0.185863059,Treated,On support,1,8.966953278,552,47,1,0.00094706
143172,1,3,14,52,1,0,7,10,12760,2689.325684,2541.422852,5230.748535,1,1,0.303703725,0,0,10.82690525,8.120178223,10.82690525,7.326366901,1.691703916,40.60089493,8.562500954,0.095310181,143,1,1,0.414233999,3,0.190947696,2,1,0.414233999,Treated,On support,1,9.957089424,828,359,1,0.01224248
151014,1,1,15,40,0,0,4,5,13900,4020.165039,1110.43457,5130.599609,0,1,1.447619081,1,0.899999976,9.247981071,8.120178223,7.443497181,6.257938385,2.030044556,40.60089493,8.543172836,0.048790164,151,1,0,0.494990125,3,0.017805115,1,1,0.494990125,Treated,On support,1,7.915912151,1000,531,1,0.132890613
151015,1,1,15,65,1,0,8,309,371308.7188,3452.767578,532.0410156,3984.808594,0,0,3.174602985,1,0.899999976,9.247981071,8.120178223,7.443497181,6.257938385,2.030044556,40.60089493,8.290495872,1.408545017,151,1,0,0.434130733,3,0.041546836,1,1,0.434130733,Untreated,On support,1,,381,,0,
151025,1,1,15,40,0,0,2,3,18020.03125,5542.021973,499.0527344,6041.074707,0,0,3.174602985,1,0.899999976,9.247981071,8.120178223,7.443497181,6.257938385,2.030044556,40.60089493,8.706502914,0.029558802,151,1,0,0.494990125,3,0.018088886,1,1,0.494990125,Untreated,On support,1,,465,,0,
151032,1,1,15,32,1,2,4,10,31100,5119.772461,897.4492188,6017.22168,0,1,0.269841254,1,0.899999976,9.247981071,8.120178223,7.443497181,6.257938385,2.030044556,40.60089493,8.702547073,0.095310181,151,1,0,0.44098664,3,0.127165324,2,1,0.44098664,Treated,On support,1,7.983917236,894,425,1,0.019424764
151044,1,1,15,48,1,0,8,46,89291.51563,4398.430176,1316.314941,5714.745117,0,0,1.447619081,1,0.899999976,9.247981071,8.120178223,7.443497181,6.257938385,2.030044556,40.60089493,8.650979996,0.378436446,151,1,0,0.467710733,3,0.092426187,1,1,0.467710733,Untreated,On support,1,,435,,0,
151072,1,1,15,70,1,0,3,216,134435,5699.914063,1264.943848,6964.85791,0,1,0.269841254,1,0.899999976,9.247981071,8.120178223,7.443497181,6.257938385,2.030044556,40.60089493,8.848775864,1.150572062,151,1,0,0.424333092,3,0.04792837,1,1,0.424333092,Treated,On support,1,8.198738098,856,387,1,0.014179613
151102,1,1,15,34,1,0,7,240,232400,2828.142334,508.4775391,3336.619873,0,1,0.269841254,1,0.899999976,9.247981071,8.120178223,7.443497181,6.257938385,2.030044556,40.60089493,8.113013268,1.223775387,151,1,0,0.495549354,3,0.059769136,1,1,0.495549354,Treated,On support,1,8.348630905,1003,534,1,0.171788748
151122,1,1,15,55,1,0,2,120,128215,8796.860352,6744.823242,15541.68359,0,1,0.269841254,1,0.899999976,9.247981071,8.120178223,7.443497181,6.257938385,2.030044556,40.60089493,9.651345253,0.788457334,151,1,0,0.453841936,3,0.068264133,1,1,0.453841936,Treated,On support,1,8.00186348,923,454,1,0.030551721
152012,1,2,15,55,0,0,4,318,162670,2287.183594,384.0168457,2671.200439,0,1,0.837438345,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,7.890657425,1.430311203,152,1,1,0.495221487,3,0.00765689,1,1,0.495221487,Treated,On support,1,8.713181496,1001,532,1,0.133784892
152024,1,2,15,45,1,0,5,2,20365,2668.832031,734.8762207,3403.708252,0,1,1.182265997,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,8.132914543,0.019802628,152,1,1,0.503744547,3,0.158301431,2,1,0.503744547,Treated,On support,1,8.431493759,1015,147,1,0.200526754
152025,1,2,15,45,1,0,7,477,1321092.125,2753.707275,1838.350342,4592.057617,0,0,1.346469522,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,8.432301521,1.752672076,152,1,1,0.503744547,3,0.056992227,1,1,0.503744547,Untreated,On support,1,,476,,0,
152032,1,2,15,50,1,2,6,16,72000,5076.916016,2363.874512,7440.790527,1,1,0.837438345,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,8.914866447,0.148420006,152,1,1,0.435314241,3,0.15136723,2,1,0.435314241,Treated,On support,1,7.836895466,884,415,1,0.022284063
152044,1,2,15,68,1,0,2,12,35255.10938,4134.524414,471.6469727,4606.171387,0,0,1.182265997,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,8.435369492,0.113328688,152,1,1,0.458029549,3,0.131846008,2,1,0.458029549,Untreated,On support,1,,417,,0,
152045,1,2,15,55,1,3,3,62,317363.6875,4222.492676,1881.851563,6104.344238,0,0,1.346469522,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,8.716919899,0.482426137,152,1,1,0.396868821,2,0.126205739,2,1,0.396868821,Untreated,On support,1,,298,,0,
152062,1,2,15,38,1,0,5,1,75,2249.830811,2491.135498,4740.966309,1,0,0.837438345,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,8.464206696,0.00995033,152,1,1,0.517675747,3,0.165449586,2,1,0.517675747,Untreated,On support,1,,484,,0,
152072,1,2,15,40,1,0,8,1,7600,2502.030029,473.3388672,2975.368896,1,1,0.837438345,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,7.998459339,0.00995033,152,1,1,0.513696862,3,0.163618396,2,1,0.513696862,Treated,On support,1,10.4478941,1026,128,1,0.226188035
152082,1,2,15,55,0,0,4,1,3130,3033.901855,1297.029297,4330.931152,0,1,0.837438345,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,8.373768806,0.00995033,152,1,1,0.495221487,3,0.025574272,1,1,0.495221487,Treated,On support,1,7.916899204,1002,533,1,0.156179582
152102,1,2,15,38,1,1,6,2,16110,3565.435059,541.3452148,4106.780273,1,1,0.837438345,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,8.320637703,0.019802628,152,1,1,0.488302469,3,0.168670957,2,1,0.488302469,Treated,On support,1,8.488148689,991,522,1,0.09325771
152112,1,2,15,31,1,14,3,5,96887.26563,4536.473145,5545.180176,10081.65332,0,0,0.837438345,1,0.899999976,10.37578392,8.796859741,8.796859741,7.021101475,2.030044556,40.60089493,9.218571663,0.048790164,152,1,1,0.170600062,1,0.231751594,3,1,0.170600062,Untreated,On support,1,,37,,0,
153012,1,3,15,55,0,9,4,27,173785.3438,4935.038574,1956.286133,6891.324707,0,0,0.574712634,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,8.838163376,0.239016905,153,1,1,0.158067622,1,0.009410076,1,1,0.158067622,Untreated,On support,1,,28,,0,
153015,1,3,15,45,1,0,5,173,261347.9375,4643.659668,6595.750488,11239.41016,0,0,1.510673165,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,9.327270508,1.004301667,153,1,1,0.375148593,2,0.036069192,1,1,0.375148593,Untreated,On support,1,,245,,0,
153022,1,3,15,32,1,0,3,33,58385,4103.396973,362.0244141,4465.421387,1,1,0.574712634,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,8.404342651,0.28517893,153,1,1,0.399991624,2,0.065534843,1,1,0.399991624,Treated,On support,1,8.03129673,788,319,1,0.00513184
153024,1,3,15,35,1,5,4,30,15525,3773.17627,13846.42773,17619.60352,1,0,1.714285731,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,9.776823997,0.262364268,153,1,1,0.262201249,2,0.075996375,1,1,0.262201249,Untreated,On support,1,,103,,0,
153025,1,3,15,40,1,10,4,436,490621.2188,4834.889648,1313.60791,6148.497559,0,0,1.510673165,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,8.724125862,1.678964019,153,1,1,0.151561305,1,0.032623837,1,1,0.151561305,Untreated,On support,1,,26,,0,
153062,1,3,15,42,1,1,5,5,32675,3772.093506,959.5344238,4731.62793,1,1,0.574712634,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,8.462235451,0.048790164,153,1,1,0.353115746,2,0.073293982,1,1,0.353115746,Treated,On support,1,8.434046745,685,216,1,0.006680103
153082,1,3,15,32,1,0,7,5,16150,2743.07373,1119.327881,3862.401611,0,1,0.574712634,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,8.259303093,0.048790164,153,1,1,0.399991624,2,0.076228971,1,1,0.399991624,Treated,On support,1,8.169215202,789,320,1,0.005279703
153092,1,3,15,37,1,0,5,2,6950,2253.078857,1438.625,3691.703857,1,0,0.574712634,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,8.214114189,0.019802628,153,1,1,0.390382539,2,0.074977178,1,1,0.390382539,Untreated,On support,1,,279,,0,
153112,1,3,15,30,1,0,4,10,33750,4063.811035,1712.004395,5775.81543,0,1,0.574712634,1,0.899999976,6.879596233,6.766815662,8.120178223,4.655295849,2.030044556,35.18743896,8.661607742,0.095310181,153,1,1,0.403852637,3,0.075066997,1,1,0.403852637,Treated,On support,1,8.157592773,796,327,1,0.005698663
161014,1,1,16,40,1,0,5,8,23128.97461,1780.484497,3669.102539,5449.586914,0,0,0.949999988,1,0.75,9.699102402,6.766815662,8.120178223,6.563203812,2.030044556,32.48071289,8.603478432,0.07696104,161,1,1,0.390527954,2,0.153251026,2,1,0.390527954,Untreated,On support,1,,281,,0,
161022,1,1,16,35,1,0,4,2,16900,2969.955322,433.9221191,3403.877441,1,0,0.958333254,1,0.75,9.699102402,6.766815662,8.120178223,6.563203812,2.030044556,32.48071289,8.132964134,0.019802628,161,1,1,0.400138006,3,0.162308948,2,1,0.400138006,Untreated,On support,1,,306,,0,
161034,1,1,16,57,1,2,5,11,25071.05273,1731.222046,150.2232666,1881.445313,0,0,0.949999988,1,0.75,9.699102402,6.766815662,8.120178223,6.563203812,2.030044556,32.48071289,7.540327072,0.104360014,161,1,1,0.304998444,2,0.144065196,2,1,0.304998444,Untreated,On support,1,,151,,0,
161042,1,1,16,48,1,0,6,7,15550,1765.236694,1038.705933,2803.942627,0,1,0.958333254,1,0.75,9.699102402,6.766815662,8.120178223,6.563203812,2.030044556,32.48071289,7.939138412,0.067658648,161,1,1,0.375292287,2,0.14707924,2,1,0.375292287,Treated,On support,1,8.607579231,718,249,1,0.001226074
